time,y
28-Aug-1987,6.36549311177984
07-Sep-1987,1.15776312558043
25-Sep-1987,-30.8973595754091
28-Oct-1987,-25.6513017582536
16-Dec-1987,-16.3554924242424
21-Jan-1988,-7.99091032822362
24-Feb-1988,0.256117417727325
25-Mar-1988,-16.4367715617716
22-Apr-1988,-26.1788570691435
04-Jul-1988,-20.5519068672126
29-Jul-1988,-16.9683132140148
02-Aug-1988,-21.6929536966302
26-Aug-1988,-12.8860617812506
13-Sep-1988,-7.78518676758547
19-Sep-1988,-22.1430652680653
27-Sep-1988,-23.1879752192252
05-Jun-1989,-14.6320214330896
20-Jun-1989,-18.4771891227967
04-Jul-1989,-14.2076278167996
19-Jul-1989,-4.31189774257956
02-Aug-1989,-6.87036081027624
23-Aug-1989,-11.8416730328495
31-Aug-1989,-13.1219714739452
14-Sep-1989,-10.8108215866992
29-Sep-1989,-1.99120229982682
09-Oct-1989,-9.08916083916084
29-Nov-1989,-6.86163575362358
20-Dec-1989,-18.6720873328494
18-Jan-1990,-13.6771716029069
14-Feb-1990,-4.04827189054618
02-Mar-1990,-3.16081671106916
16-Mar-1990,-5.33233388103431
25-Apr-1990,-5.52341957226562
17-May-1990,-3.43159744667098
28-May-1990,2.794883714663
25-Jun-1990,13.2605806355806
11-Jul-1990,13.0277107301301
25-Jul-1990,14.8568084652251
04-Aug-1990,12.7701782866257
05-Aug-1990,6.86016680370227
17-Aug-1990,11.4471043217033
14-Sep-1990,25.9655383735107
19-Sep-1990,25.5359438791817
21-Sep-1990,17.447699091961
02-Oct-1990,14.5727641923294
12-Oct-1990,11.1821313996007
19-Oct-1990,11.3205533613278
21-Oct-1990,12.42231993093
25-Oct-1990,-7.67853743478743
02-Nov-1990,-4.89803823627353
05-Mar-1991,-11.8366441414623
18-Mar-1991,-7.94140307297332
23-May-1991,-0.346969696969697
30-May-1991,-2.31065797980469
27-Jun-1991,10.8150848547588
12-Jul-1991,9.01658494160429
20-Nov-1991,-4.55946894015076
20-Apr-1992,-24.5179323126893
19-May-1992,-15.6354456941413
16-Jun-1992,-12.5901319043996
16-Jul-1992,-5.54983324170279
27-Aug-1992,5.35741152122731
14-Apr-1993,-26.9852317929184
25-May-1993,-17.2626494304816
18-Aug-1993,-5.27661058726284
27-Apr-1994,-2.47129001173119
10-Jun-1994,6.48947897311651
21-Jul-1994,13.4121905814538
07-Oct-1994,-13.1334513869344
21-Feb-1995,-6.2709539326791
09-Mar-1995,-3.64405686879653
06-Apr-1995,-4.60241275176526
21-Apr-1995,-1.96809991721059
17-May-1995,-5.26504987960096
07-Sep-1995,23.5519035719104
04-Oct-1995,-0.416340548708188
09-Nov-1995,2.49871838687628
05-Feb-1996,14.3162454936368
29-Feb-1996,7.52577561327561
19-Apr-1996,6.98239519786834
21-May-1996,7.6780243903369
19-Jun-1996,18.8535100813685
17-Jul-1996,14.9916924529224
13-Sep-1996,5.31713463733939
30-Sep-1996,-8.13225806451613
11-Oct-1996,-4.00704789741219
11-Nov-1996,1.28448649842145
12-Dec-1996,4.05275974025974
10-Jan-1997,2.43248229043684
12-Feb-1997,3.86851271537972
13-Mar-1997,11.4321466576901
09-Apr-1997,15.2700456545398
07-May-1997,21.5095080787805
05-Jun-1997,16.8511858690845
09-Jul-1997,29.2290139517156
31-Jul-1997,22.9997962563752
05-Sep-1997,20.8485467439337
02-Oct-1997,-3.23219472974375
29-Oct-1997,3.6673060771358
28-Nov-1997,12.6877254689755
19-Dec-1997,13.9717964562462
14-Jan-1998,17.5677803626131
19-Feb-1998,9.3450834081639
19-Mar-1998,-7.65619276878952
22-Apr-1998,3.18235988271873
28-May-1998,17.6059503324529
15-Jun-1998,5.64118757847967
24-Jul-1998,12.2787116916219
24-Aug-1998,19.7633112155775
04-Sep-1998,18.0226234401907
24-Sep-1998,14.5537140624029
04-Nov-1998,8.22680420998879
01-Dec-1998,8.26845803418984
07-Jan-1999,15.7336674955414
26-Jan-1999,20.9289317807817
16-Feb-1999,19.2191874989476
19-Mar-1999,10.9263999459433
22-Apr-1999,7.56433213251395
18-May-1999,10.7612378553689
14-Jul-1999,14.2555537127132
30-Jul-1999,26.9255794253185
13-Aug-1999,22.4855442670036
26-Aug-1999,25.9618470647622
08-Sep-1999,30.7960995160362
12-Oct-1999,19.531961214274
22-Nov-1999,8.84678056139023
08-Dec-1999,10.4223254096302
14-Jan-2000,11.1412796100194
24-Feb-2000,15.6500402176239
08-Mar-2000,21.7571529038407
21-Apr-2000,11.1165289373098
09-May-2000,15.9526097452711
02-Jun-2000,24.012528540108
03-Jul-2000,30.8212979335761
01-Aug-2000,19.3049696340524
12-Sep-2000,10.2199276042155
10-Oct-2000,16.4291919638669
10-Nov-2000,16.156957039903
08-Dec-2000,18.4742476039488
16-Jan-2001,9.6786926529155
01-Feb-2001,5.64687550104217
28-Feb-2001,9.67835848362164
02-Apr-2001,6.67527693515826
07-May-2001,15.2012057317206
04-Jun-2001,13.8479138543655
03-Jul-2001,14.5758827286878
17-Aug-2001,17.6951288800782
29-Aug-2001,8.32698824513083
28-Sep-2001,8.51175421453203
16-Nov-2001,2.07016181060634
10-Dec-2001,6.99251548418569
24-Jan-2002,6.44261264577761
20-Feb-2002,3.67274797043654
19-Mar-2002,14.3394185285897
17-Apr-2002,2.86404105440483
21-May-2002,2.69298536950711
30-May-2002,9.38166757484939
24-Jun-2002,4.61638937086305
29-Jul-2002,-1.25798466890502
23-Aug-2002,1.52941781506359
19-Sep-2002,4.32982714801937
31-Oct-2002,-18.257153544172
28-Nov-2002,-19.0563738162422
19-Dec-2002,-17.816251260692
22-Jan-2003,-14.7377619361315
18-Feb-2003,-10.5677955614883
13-Mar-2003,-17.218854427736
22-Apr-2003,-6.85032448449408
06-May-2003,1.89239337563459
02-Jun-2003,-2.3502113655636
18-Jun-2003,5.13657790105228
25-Jun-2003,15.0104646459107
04-Jul-2003,13.1140489872834
16-Jul-2003,11.3824151364742
29-Jul-2003,8.13101761621745
11-Aug-2003,12.8286525809639
26-Aug-2003,14.4356261468243
11-Sep-2003,13.5145925103605
24-Sep-2003,-7.57713123388181
24-Oct-2003,-7.29558654578846
05-Nov-2003,-5.82601651045838
05-Dec-2003,-12.3964931267563
28-Jan-2004,-13.8682056221698
26-Feb-2004,-13.4950288945504
20-Apr-2004,-3.81180786267996
18-May-2004,12.1167948571525
16-Jun-2004,14.5765514441985
05-Aug-2004,9.21555722205816
01-Sep-2004,13.5183544954521
28-Oct-2004,6.57015612096882
24-Nov-2004,7.90076118067948
16-Dec-2004,8.33781604868561
13-Jan-2005,9.37206206178538
14-Feb-2005,-2.18727718360071
30-Mar-2005,3.37462407876495
25-Apr-2005,6.31322000353621
26-May-2005,8.04707335116692
21-Jun-2005,14.1403041403041
11-Jul-2005,15.2432062219806
03-Aug-2005,4.45989802127466
14-Sep-2005,10.1396238994923
13-Oct-2005,-0.55569240869477
01-Dec-2005,12.7114503513841
18-Jan-2006,10.9568540374098
14-Feb-2006,13.191240015262
22-Mar-2006,17.7103264202722
19-Apr-2006,6.73206610542768
15-May-2006,14.4378172183084
13-Jun-2006,18.8957432633588
14-Jul-2006,26.1280303847391
08-Aug-2006,22.939247331903
19-Sep-2006,2.93407343931725
04-Oct-2006,-1.18910358609847
12-Oct-2006,-18.2683229987152
02-Nov-2006,-21.9965026857425
04-Dec-2006,-21.6060068027947
24-Jan-2007,-22.8820279565636
23-Feb-2007,-15.7062181356967
22-Mar-2007,-25.4897373241118
20-Apr-2007,-20.7407432844933
16-May-2007,-3.48621786012481
13-Jun-2007,8.3687374873835
12-Jul-2007,11.5544796656865
14-Aug-2007,0.870928456338612
11-Sep-2007,-4.24906438332909
09-Oct-2007,-6.45878742628263
21-Nov-2007,4.99422986099628
18-Dec-2007,8.33796206049819
16-Jan-2008,7.79128796935801
14-Feb-2008,6.17010850643657
13-Mar-2008,8.45002461498063
24-Apr-2008,-3.95796738521197
07-May-2008,5.67061655929142
02-Jun-2008,1.50307356481556
03-Jul-2008,9.31356866717534
31-Jul-2008,11.30007389859
01-Sep-2008,7.18125672256107
10-Oct-2008,12.1019246616481
20-Nov-2008,10.5437512367344
16-Dec-2008,9.22983431205356
19-Jan-2009,6.19132918358429
12-Mar-2009,4.7059327110522
13-Apr-2009,9.36176661546921
12-May-2009,8.99667943527636
22-Jun-2009,10.770160940646
07-Jul-2009,14.3540981118283
18-Aug-2009,12.8018166078706
03-Sep-2009,10.7015453103073
15-Oct-2009,8.04542535684586
16-Nov-2009,4.35356889277806
22-Dec-2009,10.4043529969902
21-Jan-2010,14.0789474201066
22-Feb-2010,11.5277266450287
14-May-2010,11.5950053252055
18-Jun-2010,10.0917825152058
11-Aug-2010,14.7637725310268
14-Sep-2010,9.94498917258583
29-Sep-2010,2.27299456051839
25-Oct-2010,5.60036180065205
05-Nov-2010,5.40160825379379
25-Jan-2011,10.7390165150515
14-Mar-2011,16.1412152456912
24-Mar-2011,16.5813214240267
28-Mar-2011,20.4679206482939
04-Apr-2011,17.6347060715972
11-Apr-2011,14.3803534759799
18-Apr-2011,14.8015343971994
25-Apr-2011,12.9717552295474
16-May-2011,17.786048225032
14-Jun-2011,15.1377797419531
04-Jul-2011,17.290381609208
01-Aug-2011,13.7146502624674
29-Aug-2011,11.8051436883526
05-Sep-2011,5.51247759402249
11-Oct-2011,3.29154526020972
14-Nov-2011,-0.56025125723474
12-Dec-2011,6.29423712324693
06-Feb-2012,12.3607052756338
26-Mar-2012,9.82421432068618
09-Apr-2012,12.9582037928631
07-May-2012,7.576103722159
04-Jun-2012,6.87580264043991
17-Jul-2012,8.38632215152277
01-Aug-2012,6.12391285573808
03-Sep-2012,16.0560665980181
01-Oct-2012,10.9220009595018
26-Dec-2012,10.0643376194413
11-Feb-2013,8.31794549494659
10-Mar-2013,12.8984426906238
30-Apr-2013,15.9914491354945
24-May-2013,20.7560833705612
24-Jun-2013,18.4631504083217
23-Jul-2013,14.5624045504739
12-Aug-2013,16.5282652949987
17-Sep-2013,14.6166537147667
21-Oct-2013,0.156068117476778
10-Dec-2013,8.89996812249626
20-Jan-2014,10.28506931533
24-Mar-2014,8.58715272778865
22-Apr-2014,14.6684118425418
19-May-2014,15.1254546543841
30-Jun-2014,14.0887413940721
14-Jul-2014,14.203620704242
11-Aug-2014,11.1742057585273
08-Sep-2014,13.5028990417245
15-Dec-2014,3.07446142786433
26-Jan-2015,7.91300969069522
24-Feb-2015,7.6600423890769
23-Mar-2015,10.0076808498453
20-Apr-2015,11.1062897236447
22-May-2015,15.9680163504771
16-Jun-2015,13.9060592901038
06-Jul-2015,13.3903371595368
03-Aug-2015,20.7010233838347
31-Aug-2015,9.50934989791815
13-Oct-2015,12.2551303150232
16-Nov-2015,12.9477303383697
14-Dec-2015,9.09604199706174
15-Feb-2016,9.50868984533408
14-Mar-2016,7.57943108057329
11-Apr-2016,9.30999384372694
09-May-2016,12.6917897594727
07-Jun-2016,13.2902641559177
04-Jul-2016,12.7020584899332
05-Sep-2016,9.88900602398599
08-Nov-2016,9.66616478358481
16-Jan-2017,9.70436322718556
27-Feb-2017,10.3690104124242
13-Mar-2017,12.3476009193271
17-Apr-2017,13.2827401613388
15-May-2017,10.7081293719255
12-Jun-2017,10.9439824148871
24-Jul-2017,11.5725631741028
21-Aug-2017,6.88758602818949
19-Sep-2017,3.40708036254271
25-Oct-2017,0.50945095933922
20-Nov-2017,6.18808887783362
18-Dec-2017,9.5596155536784
22-Jan-2018,6.73207007637713
19-Feb-2018,9.6812616583958
19-Mar-2018,9.35921805704472
16-Apr-2018,6.2573066317165
14-May-2018,9.42878377638738
04-Jun-2018,10.561939120308
17-Jul-2018,10.937534533734
13-Aug-2018,5.66174215736541
10-Sep-2018,13.659970267091
09-Oct-2018,5.10179663067495
26-Nov-2018,2.36413295338184
10-Dec-2018,4.34239496413409
21-Jan-2019,12.9242555153816
18-Feb-2019,13.1500030593516
18-Mar-2019,12.4405726506556
22-Apr-2019,13.1411738721505
20-May-2019,15.2012963628278
17-Jun-2019,10.1203897668825
16-Jul-2019,15.2627388285654
19-Aug-2019,24.402495282399
01-Oct-2019,18.0079926082277
12-Nov-2019,8.66362201204852
17-Dec-2019,4.17987582003798
14-Jan-2020,0.295573823891466
12-Feb-2020,0.980739327024137
11-Mar-2020,9.97906607784491
28-Apr-2020,13.9623964048884
26-May-2020,11.2038238905068
23-Jun-2020,10.5082084493568
21-Jul-2020,17.8543171782949
11-Aug-2020,17.9470683995372
08-Sep-2020,11.065988213649
06-Oct-2020,2.73561470867839
04-Nov-2020,8.82901921458136
01-Dec-2020,15.7664522835529
13-Jan-2021,18.8480228213297
16-Feb-2021,12.1578324704136
16-Mar-2021,16.6610046175836
13-Apr-2021,16.6283418158418
11-May-2021,16.9935813465848
15-Jun-2021,24.0098575426342
13-Jul-2021,22.4262495486813
10-Aug-2021,15.2847915115144
07-Sep-2021,17.8227007154639
05-Oct-2021,15.8158774610532
09-Nov-2021,9.86423375653925
07-Dec-2021,9.49780721654871
18-Jan-2022,18.1632272498857
15-Feb-2022,11.7038624922753
22-Mar-2022,6
05-Apr-2022,20.776942894905
16-May-2022,20.1401374297831
14-Jun-2022,16.2413205669276
12-Jul-2022,21.0517398037102
16-Aug-2022,18.9175579438387
13-Sep-2022,16.1377978542251
29-Nov-2022,13.491644401935
27-Dec-2022,13.1181402146185
24-Jan-2023,14.0187891774552
21-Feb-2023,14.21314424095
22-Mar-2023,14.9355743244738
11-Apr-2023,18.5203437497757
09-May-2023,12.8684036567035
06-Jun-2023,15.0561864450801
04-Jul-2023,29.6490863025572
01-Aug-2023,31.0781859894106
19-Sep-2023,26.2897844413281
17-Oct-2023,21.2925690527679
14-Nov-2023,17.5432326127978
12-Dec-2023,21.1344399226287
15-Jan-2024,19.9859127565982
13-Feb-2024,19.6103913902625
12-Mar-2024,6.84182061899453
23-Apr-2024,30.4431802261592
28-May-2024,32.270062990585
25-Jun-2024,30.6018152139509
23-Jul-2024,32.9544645944574
20-Aug-2024,23.6688577248877
17-Sep-2024,24.2343880481895
15-Oct-2024,19.8444488123008
12-Nov-2024,21.9589840516614
03-Dec-2024,23.8664931896087
21-Jan-2025,24.9300894148096
18-Feb-2025,27.4473061986938
18-Mar-2025,28.051096313316
15-Apr-2025,23.331840570908
13-May-2025,29.7394508226527
10-Jun-2025,29.7096209606548
22-Jul-2025,33.4834610478602
26-Aug-2025,37.7561339191559
09-Sep-2025,31.3813371384332
07-Oct-2025,31.2854540690387
04-Nov-2025,29.0515085062581
23-Dec-2025,31.063353189857
27-Jan-2026,29.9475707783635
